data,label
"Member Address Change ZZ123123Z Hi ABC, I can confirm that this has now been corrected. Member Address Change ZZ123123Z Good Morning Please could I escalate this as only half of this address change has been completed on ABC’S TEST account it is showing half his old address and half his new address. This could be a technical error or something perhaps, although ABC is needing the correct information to be displayed. This was initially requested manually by myself on this email trail on 27th October as I believe he may have missed the September cut off for the address feed, as he moved in September. So that I am able to resolve his query from our end, please can this be changed as soon as possible? Member Address Change ZZ123123Z Good Morning Further to the below request, the member has contacted us today to inform only half of his address has been changed, and this is therefore still incorrect. Please can this be looked into, and the address changed exactly as the initial request? Member Address Change ZZ123123Z Good Morning ABC (ZZ123123Z) moved address in September 2019, although this has not been updated with TEST. Please can you change your records to reflect the following address:",MDU
"Address update Address update Good morning I recently received a pension payslip from you which was sent to my previous address. I thought I had updated you with my new address in July. Could you kindly check the details you have for me are correct please and let me know if they have been updated. Test Pension Scheme. ABC CBA Pension ref: 10000 My Address: 10 Test Road, Test Street, AA12 123",MDU
Change of address Good evening Is it possible to change my contact address via email?,MDU
"Change of address Change of address Good afternoon, Please could I request that my address is amended to the following: 11 Highway to hell Chalis chaurasia La hila St Martial art Bhun France 20000 I am unable to amend the details on the Benpal website. Your help in this matter is most appreciated. Warmest regards, Alexa Siri 00011589 Former employee of Yorkshire Water 17/06/1965 NH124130A",MDU
Change of address Good evening Is it possible to change my contact address via email?,MDU
"Change of Bank Third request with additional information included. Dear Sirs Booker Pension Scheme Reference 10000000 You are currently paying my pension into my account No 10000000 with Nationalwide. I intend to close this account so wish you to make future payments into my account with the Holifax. My account details with them are: Name N Addidas Sort Code 100000 Account No 00000001 My address is 10 Nashley Lawn, Grandure Avenue, Homee, B00 0BB National Insurance No ZZ000000A Date of Birth 30/10/1800 Please confirm you are actioning this request",MDU
"Change of details Good morning I would like to notify of my change of name and address Previous Brown Nocolour of 00 Clarant Ride, Teakwood Road, BB00 0BB Now Brown colour, 0 Greenland Road, Penselvansey Bay, East Sunset, BN11 1BB",MDU
"Changing my home address Good afternoon, I have a pension with Dixons Stores group and need to let you know my new address . My old address is 00 Avilon Road, Meham, Swiss, SS00 0SS My New address is 11 Margrate Mojito, Burgman on Sea, Summerset, TT0 0TT Name Stephen Stone man Date of Birth 31st December 1800 Old Employee number with Dixons 000XXX0 Please can you let me know that this as been done and arrange for my Pension Statement to be sent to me, I have two pensions with Dixons I know one was transferred to Mercer Ltd which I have notified separately.",MDU
"home address update Hi Benpal, My name is Jan Feb National insurance number is: AA000000A Day of birth: 1st April 1800 Current address: 12 Mountain Hill, 12 St Tower, SS0 0SS. Could you please change my address to: 100 Neil Armstrong Circle, London, AA0 0AA, Fordshire. home address update Hi Benpal team. Could you please change my home immediately to a new address: 100 Neil Armstrong Circle, London, AA0 0AA, Fordshire.",MDU
surname error Member Ref Dep Seq No Surname Inits NINO S000000 0 O&apos; YEDA AAA AA000000A I think the surname on the above name has been accidentally changed to something incorrect – surname on valuation data ran in April is yeda and this matches SharePoint. Please can someone look into and correct.,MDU
"Test Pension Scheme Hi Team, Please see below query and reply accordingly. Many Test Pension Scheme Hi, I've still not received an answer to my query now dating back several months, despite your promise to review it and deal with it promptly. It is just a small query but I need it answered so I know what my tax position is in regard to the arrears payment. Please can I ask you to just answer this. I have tried ringing the no. you gave me but I am unable to speak to anyone and it is becoming so frustrating. thank you ABC XYZ tha On Wed, Oct 7, 2020 at 1:48 PM < test.pensions@pensions.com wrote: Dear ABC XYZ Test Pensions Scheme Thank you for your email regarding the Test Pensions Scheme. Please accept our sincerest apologies for the delay, we will review the current position of your case and ensure that it is dealt with promptly. If you require any further information or have any questions please contact the Customer Support Centre on +91 012345678 between 8.30am and 5.30pm, Monday to Friday, or alternatively email us at test.pensions@pensions.com. Your letter dated 26 June 2020 Hi, this is in relation to a query I first made by email on 24 June. Last correspondence from you was a letter dated 7 September saying you were asking CGI for a response and would get back to me. Your letters always state that I can contact you by phone, but this is not the case as the options I am given by the automated service blocks me from getting through. I appreciate that the current circumstances have had an effect and also know that my question is a minor one but it is very frustrating that it is taking more than 3 months to get an answer from you.",MDU
